chrome version
10
10
10
10
10
10
10
10
10
91
62
62
11
12
11
10
12
43
11
11
30
70
70
12
70
70
70
70
11
30
11
11
11
11
10
12
11
11
10
10
10
10
12
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
60
70
70
11
30
70
11
11
12
70
11
12
70
11
70
90
91
79
79
91
68
88
74
74
70
11
70
12
30
30
11
11
11
12
30
12
70
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
74
10
10
10
10
10
10
10
10
10
11
10
11
62
84
11
30
11
30
12
12
12
70
70
30
70
30
11
12
11
11
12
11
12
70
11
70
12
12
11
11
11
83
83
83
11
11
30
70
11
30
12
70
11
11
70
62
62
11
11
30
11
11
11
12
11
11
12
10
11
12
70
11
11
11
11
12
84
81
78
84
84
74
84
80
84
74
84
72
84
74
79
79
83
69
69
70
84
80
70
74
84
58
84
83
80
81
80
84
81
72
77
81
81
84
70
58
79
39
84
58
74
84
70
78
84
69
77
58
78
84
69
84
79
83
84
84
58
83
84
79
69
84
81
84
72
80
81
78
84
39
79
80
69
72
84
84
84
80
72
79
84
58
79
84
84
72
78
74
83
83
84
11
80
84
83
70
84
69
83
77
58
84
79
58
81
78
58
75
79
79
79
72
79
84
84
69
74
79
69
74
72
83
84
84
80
77
79
72
84
84
69
81
58
74
84
83
84
39
70
84
84
84
84
80
70
80
74
84
72
77
84
83
84
78
72
58
80
79
70
84
74
84
84
84
84
84
78
78
84
84
84
11
84
84
77
70
84
72
78
84
79
84
77
83
79
80
58
84
83
74
72
84
74
69
39
72
84
12
70
30
12
12
12
30
70
10
10
12
70
70
11
11
11
94
94
30
30
70
70
60
60
91
87
91
70
11
70
11
90
90
90
90
70
11
11
11
70
11
10
30
11
30
11
10
11
11
70
11
11
70
11
12
70
11
12
11
11
11
12
30
11
11
42
42
42
42
11
42
42
42
42
42
42
42
42
42
42
42
11
10
10
10
10
10
10
62
62
11
60
11
12
30
62
62
11
30
30
11
62
62
11
70
11
70
12
12
11
70
30
54
12
70
10
70
12
12
12
70
12
30
11
11
11
60
60
60
11
11
70
70
11
11
44
60
72
91
70
91
68
30
62
62
70
11
62
11
62
11
11
89
11
70
12
11
11
11
10
10
10
30
11
70
70
70
11
81
70
70
12
11
70
11
10
30
89
11
11
30
30
12
30
70
12
10
11
70
