136.243.228.193 - - [07/May/2024:14:39:47 -0500] "GET /carnatic/Nadaswaram%20-%20Jayashankar%20&%20Valayapatti HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:39:51 -0500] "GET /carnatic/Nadhaswaram%20-%20Jayashankar,%20Valayapatti%20Vol%202 HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:39:56 -0500] "GET /carnatic/Nadhaswaram%20-%20Jayashankar,%20Valayapatti%20Vol%204 HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:39:59 -0500] "GET /carnatic/Nadhaswaram%20-%20Jayashankar,%20Valayapatti%20Vol%205 HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:03 -0500] "GET /carnatic/Nadhaswaram%20-%20Jayashankar,%20Valayapatti%20Vol%206 HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:07 -0500] "GET /carnatic/Lalitha%20Sahasranamam%20&%20Durga%20Sahasranamam HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:11 -0500] "GET /carnatic/Sri%20Lalitha%20Sahasranamam%20Soundarya%20Lahari%20Vol%201 HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:15 -0500] "GET /carnatic/Lalitha%20Sahasranamam%20-%20Adi%20Sankarar HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:19 -0500] "GET /carnatic/Sri%20Lalitha%20Sahasranamam%20Soundarya%20Lahari%20Vol%202 HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:23 -0500] "GET /carnatic/Lalitha%20Sahasra%20Namam HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:27 -0500] "GET /carnatic/Lalitha%20Sahasranamam HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:31 -0500] "GET /carnatic/Sri%20Lalitha%20Sahasranamam%20Soundarya%20Lahari%20Vol%203 HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:35 -0500] "GET /carnatic/Lalithasahasranamam%20&%20Vishnusahasranamam HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:39 -0500] "GET /carnatic/Lalitha%20Sahasranamam%20&%20Sri%20Devi%20Khadgamala%20Sthothram HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:43 -0500] "GET /carnatic/Lalitha%20Sahasranamam%20&%20Vishnu%20Sahasranamam HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:47 -0500] "GET /carnatic/Sri%20Lalitha%20Sahasranamam HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
136.243.228.193 - - [07/May/2024:14:40:51 -0500] "GET /carnatic/Sri%20Lakshmi%20Sahasranamam%20&%20Sri%20Lalitha%20Sahasranamam%20Strotram HTTP/1.1" 403 450 "-" "Mozilla/5.0 (compatible; DataForSeoBot/1.0; +https://dataforseo.com/dataforseo-bot)" www.s-anand.net 192.254.190.216
